operationType,recordedAtNanos,latencyNanos,quorumCheckOnRead,leaseEnabled,deferCommitEnabled,inheritLeaseEnabled
write,1738554485856961566,7030809,False,True,False,False
write,1738554485863993493,8316812,False,True,False,False
write,1738554485872310538,7361852,False,True,False,False
write,1738554485879672573,7989902,False,True,False,False
write,1738554485887662789,7432639,False,True,False,False
write,1738554485895095623,7255926,False,True,False,False
write,1738554485902351887,8348878,False,True,False,False
write,1738554485910701132,9691862,False,True,False,False
write,1738554485920393393,7880732,False,True,False,False
write,1738554485928274843,8056437,False,True,False,False
write,1738554485936331711,7785959,False,True,False,False
write,1738554485944118011,7788564,False,True,False,False
write,1738554485951907174,7657719,False,True,False,False
write,1738554485959565104,9218662,False,True,False,False
write,1738554485968784158,8927779,False,True,False,False
write,1738554485977712267,6851600,False,True,False,False
write,1738554485984564187,7019741,False,True,False,False
write,1738554485991584214,7559898,False,True,False,False
write,1738554485999144502,6938020,False,True,False,False
write,1738554486006083036,7607110,False,True,False,False
write,1738554486013690540,8088663,False,True,False,False
write,1738554486021779594,8276217,False,True,False,False
write,1738554486030056147,6820592,False,True,False,False
write,1738554486036877265,7602054,False,True,False,False
write,1738554486044479778,10115182,False,True,False,False
write,1738554486054595152,8173908,False,True,False,False
write,1738554486062769654,6222116,False,True,False,False
write,1738554486068992025,8771489,False,True,False,False
write,1738554486077763796,8573583,False,True,False,False
write,1738554486086337693,6713227,False,True,False,False
write,1738554486093051458,7982784,False,True,False,False
write,1738554486101034586,6867332,False,True,False,False
write,1738554486107902248,8119725,False,True,False,False
write,1738554486116022342,8401069,False,True,False,False
write,1738554486124423697,7797282,False,True,False,False
write,1738554486132221180,7894641,False,True,False,False
write,1738554486140115997,7729690,False,True,False,False
write,1738554486147845923,6629034,False,True,False,False
write,1738554486154475310,7335354,False,True,False,False
write,1738554486161811045,7472746,False,True,False,False
write,1738554486169284000,8547911,False,True,False,False
write,1738554486177832494,7638297,False,True,False,False
write,1738554486185471148,7293561,False,True,False,False
write,1738554486192765034,9459595,False,True,False,False
write,1738554486202225089,6508560,False,True,False,False
write,1738554486208733947,7939874,False,True,False,False
write,1738554486216674676,6862135,False,True,False,False
write,1738554486223537381,9885747,False,True,False,False
write,1738554486233423676,8304998,False,True,False,False
write,1738554486241729252,8722730,False,True,False,False
write,1738554486250452266,10281337,False,True,False,False
write,1738554486260740352,8233569,False,True,False,False
write,1738554486268974248,7660776,False,True,False,False
write,1738554486276635269,8280349,False,True,False,False
write,1738554486284915827,8881368,False,True,False,False
write,1738554486293797378,7911833,False,True,False,False
write,1738554486301709799,7894212,False,True,False,False
write,1738554486309604217,7476094,False,True,False,False
write,1738554486317080839,6303319,False,True,False,False
write,1738554486323384649,9012855,False,True,False,False
write,1738554486332397823,7686964,False,True,False,False
write,1738554486340084967,8355230,False,True,False,False
write,1738554486348440556,8944271,False,True,False,False
write,1738554486357385491,9452333,False,True,False,False
write,1738554486366838295,7593585,False,True,False,False
write,1738554486374432160,8117841,False,True,False,False
write,1738554486382550296,7055193,False,True,False,False
write,1738554486389605860,7352429,False,True,False,False
write,1738554486396958491,9014071,False,True,False,False
write,1738554486405972914,10091290,False,True,False,False
write,1738554486416064405,7215389,False,True,False,False
write,1738554486423280010,8318591,False,True,False,False
write,1738554486431598987,7982230,False,True,False,False
write,1738554486439581504,6504047,False,True,False,False
write,1738554486446085771,8671703,False,True,False,False
write,1738554486454757778,7994921,False,True,False,False
write,1738554486462752940,6084079,False,True,False,False
write,1738554486468837324,11851435,False,True,False,False
write,1738554486480689077,7301260,False,True,False,False
write,1738554486487990723,9779933,False,True,False,False
write,1738554486497770942,7117125,False,True,False,False
write,1738554486504888303,8511249,False,True,False,False
write,1738554486513399885,7103654,False,True,False,False
write,1738554486520503737,8594923,False,True,False,False
write,1738554486529098926,6214777,False,True,False,False
write,1738554486535313942,8494954,False,True,False,False
write,1738554486543809213,7648626,False,True,False,False
write,1738554486551458003,7499010,False,True,False,False
write,1738554486558957188,5998285,False,True,False,False
write,1738554486564955772,7797810,False,True,False,False
write,1738554486572753896,7664813,False,True,False,False
write,1738554486580418914,8930072,False,True,False,False
write,1738554486589349429,9812246,False,True,False,False
write,1738554486599161849,9325416,False,True,False,False
write,1738554486608487622,9750509,False,True,False,False
write,1738554486618238317,7559999,False,True,False,False
write,1738554486625798647,9277300,False,True,False,False
write,1738554486635076275,9260133,False,True,False,False
write,1738554486644336587,7800488,False,True,False,False
write,1738554486652137400,8508175,False,True,False,False
write,1738554486660645931,8056562,False,True,False,False
write,1738554486668702833,7406957,False,True,False,False
write,1738554486676110033,7838083,False,True,False,False
write,1738554486683948553,8984414,False,True,False,False
write,1738554486692933538,8328053,False,True,False,False
write,1738554486701261945,8439471,False,True,False,False
write,1738554486709701711,7265634,False,True,False,False
write,1738554486716967923,10284685,False,True,False,False
write,1738554486727252777,7493766,False,True,False,False
write,1738554486734747041,8391272,False,True,False,False
write,1738554486743138486,8135114,False,True,False,False
write,1738554486751273879,8555496,False,True,False,False
write,1738554486759829739,7439473,False,True,False,False
write,1738554486767269456,7687976,False,True,False,False
write,1738554486774957775,7854177,False,True,False,False
write,1738554486782812244,8543324,False,True,False,False
write,1738554486791355828,7965713,False,True,False,False
write,1738554486799321856,7969173,False,True,False,False
write,1738554486807291302,7473514,False,True,False,False
write,1738554483809397874,16553988,False,True,False,False
write,1738554483825952511,9621912,False,True,False,False
write,1738554483835574776,7886353,False,True,False,False
write,1738554483843461432,7346677,False,True,False,False
write,1738554483850808527,7225383,False,True,False,False
write,1738554483858034227,8265124,False,True,False,False
write,1738554483866299534,6742926,False,True,False,False
write,1738554483873042661,8254941,False,True,False,False
write,1738554483881297802,7420864,False,True,False,False
write,1738554483888719274,7577182,False,True,False,False
write,1738554483896296777,8163490,False,True,False,False
write,1738554483904460833,7393751,False,True,False,False
write,1738554483911854977,6222472,False,True,False,False
write,1738554483918077768,6878081,False,True,False,False
write,1738554483924956138,7394048,False,True,False,False
write,1738554483932350671,8186073,False,True,False,False
write,1738554483940537033,6856713,False,True,False,False
write,1738554483947394220,7509545,False,True,False,False
write,1738554483954904014,7394846,False,True,False,False
write,1738554483962299456,8590170,False,True,False,False
write,1738554483970889912,12271865,False,True,False,False
write,1738554483983162098,9039095,False,True,False,False
write,1738554483992201653,8696138,False,True,False,False
write,1738554484000898294,7209781,False,True,False,False
write,1738554484008108463,10948642,False,True,False,False
write,1738554484019057462,7097102,False,True,False,False
write,1738554484026154729,12127423,False,True,False,False
write,1738554484038282408,8979091,False,True,False,False
write,1738554484047261728,9665206,False,True,False,False
write,1738554484056927360,7050743,False,True,False,False
write,1738554484063978400,7456316,False,True,False,False
write,1738554484071435015,8518095,False,True,False,False
write,1738554484079953344,6741577,False,True,False,False
write,1738554484086695447,8785247,False,True,False,False
write,1738554484095481383,9002521,False,True,False,False
write,1738554484104484230,8781149,False,True,False,False
write,1738554484113265621,9590823,False,True,False,False
